subjID,country,stimA,stimB,decision,recogA,recogB,accuracy
45,3,2,14,1,1,0,1
45,3,20,39,1,0,0,1
45,3,5,9,2,0,0,0
45,3,18,3,2,0,0,1
45,3,17,8,1,0,1,0
45,3,4,15,2,0,0,0
45,4,25,65,1,1,0,1
45,4,53,1,2,1,1,1
45,4,39,31,1,0,0,0
45,4,15,3,1,0,0,0
45,4,42,49,1,0,1,1
45,4,20,58,1,0,0,1
45,4,23,11,2,0,0,1
45,4,4,8,2,0,1,0
45,4,27,55,2,0,0,0
45,4,10,51,1,0,0,1
45,4,14,6,1,0,0,0
45,4,57,28,1,1,0,0
45,4,22,36,2,0,0,0
45,4,43,18,1,0,0,0
45,4,46,19,2,0,1,1
45,4,40,30,1,0,0,0
45,4,60,13,2,0,1,1
45,4,52,2,1,0,0,0
45,4,61,38,1,0,0,0
45,4,37,56,1,1,1,1
45,4,35,21,2,0,0,1
45,4,45,44,2,0,0,1
45,4,33,26,1,0,1,0
45,4,24,47,1,0,1,1
45,4,62,66,2,0,0,0
45,4,41,50,1,1,0,1
45,4,34,5,1,0,0,0
45,4,7,17,1,1,0,1
45,4,9,16,1,1,0,1
45,4,54,59,2,0,0,0
45,4,63,32,2,0,0,1
45,4,48,12,2,0,0,1
45,4,29,64,1,0,0,1
46,1,37,38,1,0,0,1
46,1,45,8,2,0,0,1
46,1,35,69,1,0,0,1
46,1,31,50,1,0,0,1
46,1,53,60,1,0,0,1
46,1,68,36,2,0,0,1
46,1,71,20,2,0,0,1
46,1,11,79,1,0,0,1
46,1,54,21,1,0,0,0
46,1,66,6,2,0,0,1
46,1,55,19,2,0,0,1
46,1,82,58,2,0,0,1
46,1,26,61,2,0,0,0
46,1,14,77,1,0,0,1
46,1,27,39,1,0,0,1
46,1,10,33,1,0,0,1
46,1,30,12,2,0,0,1
46,1,72,7,2,0,0,1
46,1,32,51,1,0,0,1
46,1,3,34,1,1,0,1
46,1,1,75,1,1,0,1
46,1,74,70,2,0,0,1
46,1,56,42,2,0,0,1
46,1,24,62,2,0,0,0
46,1,41,49,2,0,0,0
46,1,22,59,2,0,0,0
46,1,16,65,1,0,0,1
46,1,23,83,2,0,0,0
46,1,18,43,2,0,0,0
46,1,9,2,2,0,0,1
46,1,25,15,1,0,0,0
46,1,76,64,1,1,0,0
46,1,67,4,2,0,0,1
46,1,73,44,1,0,0,0
46,1,48,63,1,0,0,1
46,1,17,80,2,0,0,0
46,1,13,81,1,1,0,1
46,1,46,29,2,0,1,1
46,1,52,28,1,0,0,0
46,1,5,57,1,1,0,1
46,1,78,47,1,0,0,0
46,2,7,4,2,1,1,1
46,2,15,12,2,1,1,1
46,2,74,32,2,0,1,1
46,2,20,64,1,1,0,1
46,2,62,16,1,1,0,0
46,2,48,70,1,1,0,1
46,2,52,60,1,1,0,1
46,2,31,72,1,1,0,1
46,2,43,67,2,0,1,0
46,2,54,33,1,1,0,0
46,2,2,39,1,1,1,1
46,2,69,23,2,0,1,1
46,2,9,38,1,1,0,1
46,2,56,37,2,0,1,1
46,2,21,40,2,1,1,0
46,2,57,36,1,1,1,0
46,2,45,14,2,1,1,1
46,2,44,19,1,1,0,0
46,2,73,55,2,0,0,1
46,2,53,59,2,1,1,0
46,2,51,47,2,1,1,1
46,2,65,50,1,1,0,0
46,2,30,58,1,1,1,1
46,2,24,66,1,1,0,1
46,2,1,11,1,1,1,1
46,2,25,8,2,1,1,1
46,2,46,34,2,0,1,1
46,2,6,29,1,1,1,1
46,2,42,61,2,1,1,0
46,2,3,26,1,1,1,1
46,2,28,27,1,1,1,0
46,2,17,5,2,0,1,1
46,2,13,63,1,1,0,1
46,2,49,35,2,0,1,1
46,2,22,41,1,1,0,1
46,2,71,18,2,0,1,1
46,2,10,68,1,1,1,1
46,3,45,21,1,0,0,0
46,3,47,10,2,0,0,1
46,3,43,7,2,0,0,1
46,3,24,22,1,0,0,0
46,3,26,1,2,0,1,1
46,3,46,32,2,0,0,1
46,3,11,31,1,1,0,1
46,3,16,36,2,0,0,0
46,3,42,29,1,0,0,0
46,3,23,12,2,0,1,1
46,3,48,40,2,0,0,1
46,3,25,37,1,0,0,1
46,3,41,35,2,0,0,1
46,3,27,6,2,0,1,1
46,3,19,33,1,0,0,1
46,3,44,28,2,0,0,1
46,3,49,34,1,0,0,0
46,3,38,13,2,0,0,1
46,3,2,14,1,1,0,1
46,3,20,39,1,0,0,1
46,3,5,9,2,0,0,0
46,3,18,3,2,0,1,1
46,3,17,8,2,0,1,1
46,3,4,15,2,0,0,0
46,4,25,65,1,1,0,1
46,4,53,1,2,0,1,1
46,4,39,31,2,0,0,1
46,4,15,3,1,0,0,0
46,4,42,49,2,0,1,0
46,4,20,58,1,1,0,1
46,4,23,11,1,0,0,0
46,4,4,8,2,1,1,0
46,4,27,55,2,0,0,0
46,4,10,51,2,0,0,0
46,4,14,6,1,0,0,0
46,4,57,28,1,1,1,0
46,4,22,36,1,1,0,1
46,4,43,18,1,0,0,0
46,4,46,19,2,0,1,1
46,4,40,30,1,0,0,0
46,4,60,13,2,0,1,1
46,4,52,2,2,0,1,1
46,4,61,38,2,0,0,1
46,4,37,56,1,0,0,1
46,4,35,21,1,0,0,0
46,4,45,44,2,0,0,1
46,4,33,26,2,0,1,1
46,4,24,47,2,0,1,0
46,4,62,66,1,1,0,1
46,4,41,50,1,1,0,1
46,4,34,5,1,0,0,0
46,4,7,17,1,1,0,1
46,4,9,16,1,1,0,1
46,4,54,59,2,0,0,0
46,4,63,32,2,0,0,1
46,4,48,12,2,0,0,1
46,4,29,64,2,0,0,0
47,1,82,6,1,0,0,0
47,1,4,35,2,0,0,0
47,1,21,60,2,0,0,0
47,1,73,65,1,0,0,0
47,1,48,10,2,0,0,1
47,1,5,15,1,1,0,1
47,1,27,80,1,0,0,1
47,1,71,34,1,0,0,0
47,1,77,78,1,0,0,1
47,1,79,70,2,0,0,1
47,1,64,72,1,0,0,1
47,1,57,25,2,0,0,1
47,1,53,47,1,0,0,0
47,1,74,31,1,0,0,0
47,1,30,36,1,0,0,1
47,1,81,22,2,0,0,1
47,1,39,42,1,0,0,1
47,1,33,56,2,0,0,0
47,1,52,12,1,1,0,0
47,1,58,24,1,0,0,0
47,1,2,68,1,0,0,1
47,1,55,41,1,0,0,0
47,1,9,51,2,0,0,0
47,1,38,50,1,0,0,1
47,1,46,23,1,0,0,0
47,1,49,17,1,0,0,0
47,1,40,3,2,0,0,1
47,1,29,20,2,0,1,1
47,1,67,69,1,0,0,1
47,1,76,63,1,0,0,0
47,1,43,59,1,0,0,1
47,1,18,19,1,0,0,1
47,1,8,61,1,0,0,1
47,1,11,1,2,0,1,1
47,1,45,75,1,0,0,1
47,1,54,37,1,0,0,0
47,1,66,28,1,0,0,0
47,1,13,83,1,0,0,1
47,1,7,62,2,0,0,0
47,1,26,44,1,0,0,1
47,1,14,16,1,1,0,1
47,2,47,33,1,1,1,0
47,2,36,2,2,1,1,1
47,2,68,55,2,0,1,1
47,2,12,16,1,1,0,1
47,2,44,37,1,1,1,0
47,2,27,15,1,1,1,0
47,2,34,28,2,1,1,1
47,2,40,21,1,1,1,0
47,2,1,38,1,1,0,1
47,2,51,41,1,1,1,0
47,2,39,64,1,0,0,1
47,2,8,7,1,1,1,0
47,2,46,6,2,0,1,1
47,2,20,26,2,1,1,0
47,2,71,69,2,0,0,1
47,2,24,59,2,1,1,0
47,2,50,45,2,1,1,1
47,2,73,4,2,0,1,1
47,2,10,29,1,1,1,1
47,2,62,67,1,1,0,1
47,2,54,9,1,1,1,0
47,2,70,32,1,1,0,0
47,2,56,74,2,0,1,0
47,2,22,23,1,1,1,1
47,2,19,52,2,1,1,0
47,2,48,25,1,1,0,0
47,2,43,31,2,0,1,1
47,2,49,35,2,0,1,1
47,2,13,18,1,1,1,1
47,2,3,5,1,1,1,1
47,2,61,57,2,1,1,1
47,2,72,14,2,0,1,1
47,2,17,30,2,0,1,0
47,2,53,66,1,1,0,1
47,2,58,60,1,1,0,1
47,2,42,63,2,0,0,0
47,2,11,65,1,0,0,1
47,3,40,32,1,0,0,0
47,3,30,36,1,0,0,1
47,3,27,23,2,0,0,1
47,3,2,22,1,0,0,1
47,3,9,19,2,0,0,0
47,3,15,44,1,0,0,1
47,3,31,41,1,0,0,1
47,3,37,42,1,0,0,1
47,3,33,47,1,0,0,1
47,3,5,13,2,0,0,0
47,3,17,28,1,0,0,1
47,3,48,43,2,0,0,1
47,3,34,49,2,0,0,0
47,3,38,35,1,0,0,0
47,3,10,45,2,0,0,0
47,3,26,46,1,0,0,1
47,3,7,21,2,0,0,0
47,3,20,16,1,0,0,0
47,3,3,11,2,1,1,0
47,3,4,24,1,0,0,1
47,3,18,25,1,0,0,1
47,3,29,39,1,0,0,1
47,3,14,1,2,0,1,1
47,3,8,6,1,1,0,0
47,4,44,3,1,0,0,0
47,4,45,43,2,0,0,1
47,4,8,57,2,1,1,0
47,4,11,26,2,0,1,0
47,4,4,53,1,1,0,1
47,4,63,59,2,0,0,1
47,4,17,32,2,0,0,0
47,4,9,61,1,1,0,1
47,4,40,29,1,0,0,0
47,4,62,64,2,0,1,0
47,4,25,35,1,0,0,1
47,4,15,49,1,0,0,1
47,4,19,38,1,1,0,1
47,4,30,24,2,0,0,1
47,4,31,33,2,0,0,0
47,4,1,55,1,1,0,1
47,4,18,50,2,0,1,0
47,4,34,10,1,0,0,0
47,4,66,23,1,0,0,0
47,4,21,13,2,0,0,1
47,4,52,51,2,0,0,1
47,4,65,37,1,0,0,0
47,4,58,41,2,0,1,1
47,4,54,2,2,0,1,1
47,4,46,16,1,0,0,0
47,4,14,27,1,0,0,1
47,4,12,60,1,0,0,1
47,4,47,22,2,0,0,1
47,4,6,39,2,0,0,0
47,4,20,5,1,0,0,0
47,4,48,28,2,0,0,1
47,4,36,7,1,0,0,0
47,4,56,42,1,1,0,0
48,1,82,6,1,0,0,0
48,1,4,35,2,0,0,0
48,1,21,60,2,0,0,0
48,1,73,65,1,0,0,0
48,1,48,10,2,0,0,1
48,1,5,15,1,1,0,1
48,1,27,80,1,0,0,1
48,1,71,34,2,0,0,1
48,1,77,78,1,0,0,1
48,1,79,70,2,0,0,1
48,1,64,72,1,0,0,1
48,1,57,25,1,0,0,0
48,1,53,47,1,0,0,0
48,1,74,31,2,0,0,1
48,1,30,36,1,1,1,1
48,1,81,22,2,0,0,1
48,1,39,42,1,0,0,1
48,1,33,56,1,0,0,1
48,1,52,12,2,0,1,1
48,1,58,24,1,0,0,0
48,1,2,68,1,0,0,1
48,1,55,41,2,0,0,1
48,1,9,51,2,0,0,0
48,1,38,50,2,0,0,0
48,1,46,23,1,0,0,0
48,1,49,17,1,0,0,0
48,1,40,3,2,0,1,1
48,1,29,20,2,0,0,1
48,1,67,69,1,0,0,1
48,1,76,63,1,0,0,0
48,1,43,59,2,0,0,0
48,1,18,19,2,0,0,0
48,1,8,61,1,0,0,1
48,1,11,1,2,1,1,1
48,1,45,75,1,0,0,1
48,1,54,37,1,0,0,0
48,1,66,28,1,0,0,0
48,1,13,83,1,0,0,1
48,1,7,62,1,0,0,1
48,1,26,44,2,0,0,0
48,1,14,16,2,0,0,0
48,2,47,33,1,1,0,0
48,2,36,2,2,1,1,1
48,2,68,55,2,0,1,1
48,2,12,16,1,1,0,1
48,2,44,37,1,1,1,0
48,2,27,15,1,0,1,0
48,2,34,28,1,1,1,0
48,2,40,21,2,1,1,1
48,2,1,38,1,1,0,1
48,2,51,41,2,1,1,1
48,2,39,64,1,0,0,1
48,2,8,7,1,1,1,0
48,2,46,6,2,0,1,1
48,2,20,26,1,1,1,1
48,2,71,69,2,0,0,1
48,2,24,59,2,1,1,0
48,2,50,45,1,1,1,0
48,2,73,4,2,0,1,1
48,2,10,29,1,1,1,1
48,2,62,67,1,1,0,1
48,2,54,9,2,1,1,1
48,2,70,32,2,1,1,1
48,2,56,74,2,0,1,0
48,2,22,23,2,1,1,0
48,2,19,52,2,1,1,0
48,2,48,25,2,1,1,1
48,2,43,31,2,0,1,1
48,2,49,35,2,0,1,1
48,2,13,18,1,1,1,1
48,2,3,5,1,1,1,1
48,2,61,57,2,1,1,1
48,2,72,14,2,0,1,1
48,2,17,30,2,0,1,0
48,2,53,66,1,1,0,1
48,2,58,60,1,1,0,1
48,2,42,63,2,1,1,0
48,2,11,65,1,1,1,1
48,3,40,32,1,0,0,0
48,3,30,36,2,0,0,0
48,3,27,23,2,0,0,1
48,3,2,22,1,0,0,1
48,3,9,19,2,0,0,0
48,3,15,44,1,0,0,1
48,3,31,41,1,0,0,1
48,3,37,42,1,0,0,1
48,3,33,47,1,0,0,1
48,3,5,13,2,0,0,0
48,3,17,28,1,1,0,1
48,3,48,43,2,0,0,1
48,3,34,49,2,0,0,0
48,3,38,35,1,0,0,0
48,3,10,45,1,0,0,1
48,3,26,46,1,0,0,1
48,3,7,21,2,0,0,0
48,3,20,16,2,0,0,1
48,3,3,11,2,0,1,0
48,3,4,24,1,0,0,1
48,3,18,25,2,0,0,0
48,3,29,39,2,0,0,0
48,3,14,1,2,0,1,1
48,3,8,6,1,1,0,0
48,4,44,3,1,0,0,0
48,4,45,43,1,0,0,0
48,4,8,57,2,1,1,0
48,4,11,26,2,0,0,0
48,4,4,53,1,1,0,1
48,4,63,59,2,0,0,1
48,4,17,32,2,0,1,0
48,4,9,61,1,1,0,1
48,4,40,29,2,0,0,1
48,4,62,64,2,0,1,0
48,4,25,35,1,0,0,1
48,4,15,49,1,1,0,1
48,4,19,38,2,1,1,0
48,4,30,24,1,0,0,0
48,4,31,33,2,0,0,0
48,4,1,55,1,1,0,1
48,4,18,50,2,0,1,0
48,4,34,10,2,0,0,1
48,4,66,23,1,0,0,0
48,4,21,13,1,1,1,0
48,4,52,51,1,0,0,0
48,4,65,37,2,0,0,1
48,4,58,41,2,0,1,1
48,4,54,2,2,0,1,1
48,4,46,16,1,0,0,0
48,4,14,27,2,0,1,0
48,4,12,60,2,0,0,0
48,4,47,22,2,0,1,1
48,4,6,39,1,0,0,1
48,4,20,5,2,0,0,1
48,4,48,28,2,0,0,1
48,4,36,7,2,0,0,1
48,4,56,42,1,0,0,0
49,1,82,6,1,0,0,0
49,1,4,35,2,0,0,0
49,1,21,60,2,0,0,0
49,1,73,65,1,0,0,0
49,1,48,10,1,0,0,0
49,1,5,15,1,1,0,1
49,1,27,80,1,1,0,1
49,1,71,34,2,0,0,1
49,1,77,78,2,0,0,0
49,1,79,70,2,0,0,1
49,1,64,72,1,0,0,1
49,1,57,25,1,0,0,0
49,1,53,47,1,0,0,0
49,1,74,31,2,0,0,1
49,1,30,36,1,0,0,1
49,1,81,22,1,0,0,0
49,1,39,42,1,0,0,1
49,1,33,56,1,0,0,1
49,1,52,12,2,0,0,1
49,1,58,24,1,0,0,0
49,1,2,68,1,0,0,1
49,1,55,41,2,0,0,1
49,1,9,51,2,0,0,0
49,1,38,50,2,0,0,0
49,1,46,23,1,0,0,0
49,1,49,17,1,0,0,0
49,1,40,3,2,0,1,1
49,1,29,20,1,0,0,0
49,1,67,69,2,0,0,0
49,1,76,63,2,0,0,1
49,1,43,59,2,0,0,0
49,1,18,19,1,0,0,1
49,1,8,61,2,0,0,0
49,1,11,1,2,0,1,1
49,1,45,75,1,0,0,1
49,1,54,37,1,0,0,0
49,1,66,28,1,0,0,0
49,1,13,83,1,0,0,1
49,1,7,62,1,0,0,1
49,1,26,44,1,0,0,1
49,1,14,16,1,0,0,1
49,2,47,33,1,1,1,0
49,2,36,2,2,1,1,1
49,2,68,55,2,0,1,1
49,2,12,16,2,1,1,0
49,2,44,37,1,1,1,0
49,2,27,15,1,0,0,0
49,2,34,28,1,1,1,0
49,2,40,21,1,1,1,0
49,2,1,38,1,1,0,1
49,2,51,41,2,1,1,1
49,2,39,64,1,1,1,1
49,2,8,7,1,1,1,0
49,2,46,6,2,0,1,1
49,2,20,26,1,1,1,1
49,2,71,69,2,0,1,1
49,2,24,59,1,1,1,1
49,2,50,45,2,1,1,1
49,2,73,4,2,1,1,1
49,2,10,29,2,1,1,0
49,2,62,67,1,1,0,1
49,2,54,9,2,1,1,1
49,2,70,32,2,0,1,1
49,2,56,74,2,0,0,0
49,2,22,23,2,1,1,0
49,2,19,52,2,1,1,0
49,2,48,25,2,1,1,1
49,2,43,31,1,1,1,0
49,2,49,35,2,0,1,1
49,2,13,18,1,1,1,1
49,2,3,5,1,1,1,1
49,2,61,57,1,1,1,0
49,2,72,14,2,0,1,1
49,2,17,30,1,1,1,1
49,2,53,66,1,1,0,1
49,2,58,60,1,1,0,1
49,2,42,63,2,0,0,0
49,2,11,65,2,1,1,0
49,3,40,32,2,0,1,1
49,3,30,36,2,0,0,0
49,3,27,23,1,0,0,0
49,3,2,22,1,1,0,1
49,3,9,19,1,0,0,1
49,3,15,44,2,0,0,0
49,3,31,41,1,0,0,1
49,3,37,42,1,0,0,1
49,3,33,47,1,0,0,1
49,3,5,13,1,0,0,1
49,3,17,28,2,0,0,0
49,3,48,43,2,0,0,1
49,3,34,49,2,0,0,0
49,3,38,35,2,0,0,1
49,3,10,45,1,0,0,1
49,3,26,46,2,0,0,0
49,3,7,21,2,0,0,0
49,3,20,16,2,0,0,1
49,3,3,11,2,1,1,0
49,3,4,24,1,0,0,1
49,3,18,25,1,0,0,1
49,3,29,39,1,0,0,1
49,3,14,1,2,0,1,1
49,3,8,6,1,1,1,0
49,4,44,3,2,0,0,1
49,4,45,43,2,0,0,1
49,4,8,57,2,0,1,0
49,4,11,26,2,0,1,0
49,4,4,53,1,1,0,1
49,4,63,59,1,0,0,0
49,4,17,32,2,0,0,0
49,4,9,61,1,1,0,1
49,4,40,29,1,0,0,0
49,4,62,64,2,0,0,0
49,4,25,35,1,0,0,1
49,4,15,49,1,0,0,1
49,4,19,38,1,0,0,1
49,4,30,24,1,0,0,0
49,4,31,33,1,0,0,1
49,4,1,55,1,1,0,1
49,4,18,50,1,1,0,1
49,4,34,10,2,0,0,1
49,4,66,23,2,0,0,1
49,4,21,13,2,0,0,1
49,4,52,51,2,0,0,1
49,4,65,37,2,0,0,1
49,4,58,41,2,0,1,1
49,4,54,2,2,0,1,1
49,4,46,16,1,0,0,0
49,4,14,27,1,0,0,1
49,4,12,60,1,0,0,1
49,4,47,22,1,0,0,0
49,4,6,39,2,0,0,0
49,4,20,5,2,0,0,1
49,4,48,28,2,0,0,1
49,4,36,7,2,0,0,1
49,4,56,42,1,1,0,0
50,1,82,6,2,0,1,1
50,1,4,35,2,0,0,0
50,1,21,60,1,0,0,1
50,1,73,65,1,1,0,0
50,1,48,10,1,0,0,0
50,1,5,15,1,1,0,1
50,1,27,80,1,0,0,1
50,1,71,34,2,0,0,1
50,1,77,78,1,0,0,1
50,1,79,70,2,0,0,1
50,1,64,72,2,1,0,0
50,1,57,25,1,0,0,0
50,1,53,47,2,0,0,1
50,1,74,31,1,0,0,0
50,1,30,36,1,0,0,1
50,1,81,22,2,0,0,1
50,1,39,42,1,0,0,1
50,1,33,56,1,0,0,1
50,1,52,12,1,1,0,0
50,1,58,24,1,0,0,0
50,1,2,68,1,0,0,1
50,1,55,41,2,0,1,1
50,1,9,51,2,0,1,0
50,1,38,50,2,0,1,0
50,1,46,23,1,0,0,0
50,1,49,17,2,0,0,1
50,1,40,3,2,0,1,1
50,1,29,20,1,1,0,0
50,1,67,69,1,0,0,1
50,1,76,63,1,0,0,0
50,1,43,59,2,0,0,0
50,1,18,19,1,0,0,1
50,1,8,61,2,0,0,0
50,1,11,1,2,0,1,1
50,1,45,75,1,0,0,1
50,1,54,37,1,1,0,0
50,1,66,28,1,0,0,0
50,1,13,83,2,0,0,0
50,1,7,62,1,0,0,1
50,1,26,44,1,0,0,1
50,1,14,16,2,0,0,0
50,2,47,33,1,1,0,0
50,2,36,2,2,1,1,1
50,2,68,55,2,0,1,1
50,2,12,16,1,1,0,1
50,2,44,37,1,1,1,0
50,2,27,15,1,1,0,0
50,2,34,28,1,1,1,0
50,2,40,21,1,1,1,0
50,2,1,38,1,1,0,1
50,2,51,41,1,1,1,0
50,2,39,64,1,1,0,1
50,2,8,7,2,1,1,1
50,2,46,6,2,0,1,1
50,2,20,26,2,1,1,0
50,2,71,69,1,0,0,0
50,2,24,59,1,1,1,1
50,2,50,45,2,1,1,1
50,2,73,4,2,0,1,1
50,2,10,29,2,1,1,0
50,2,62,67,1,1,1,1
50,2,54,9,2,1,1,1
50,2,70,32,2,0,1,1
50,2,56,74,2,0,0,0
50,2,22,23,2,1,1,0
50,2,19,52,2,0,1,0
50,2,48,25,2,1,1,1
50,2,43,31,2,1,1,1
50,2,49,35,1,1,1,0
50,2,13,18,1,1,1,1
50,2,3,5,1,1,1,1
50,2,61,57,2,1,1,1
50,2,72,14,2,0,1,1
50,2,17,30,1,1,1,1
50,2,53,66,1,1,0,1
50,2,58,60,1,1,0,1
50,2,42,63,1,1,1,1
50,2,11,65,1,1,1,1
50,3,40,32,2,1,0,1
50,3,30,36,1,0,0,1
50,3,27,23,1,0,0,0
50,3,2,22,1,1,0,1
50,3,9,19,2,0,0,0
50,3,15,44,1,0,0,1
50,3,31,41,1,0,0,1
50,3,37,42,1,0,0,1
50,3,33,47,2,0,0,0
50,3,5,13,2,0,0,0
50,3,17,28,1,0,0,1
50,3,48,43,2,0,0,1
50,3,34,49,2,0,0,0
50,3,38,35,2,0,0,1
50,3,10,45,1,1,0,1
50,3,26,46,2,0,0,0
50,3,7,21,1,0,0,1
50,3,20,16,1,0,0,0
50,3,3,11,2,1,1,0
50,3,4,24,2,0,0,0
50,3,18,25,1,0,0,1
50,3,29,39,2,0,0,0
50,3,14,1,2,0,1,1
50,3,8,6,1,1,0,0
50,4,44,3,1,0,0,0
50,4,45,43,2,0,1,1
50,4,8,57,2,1,1,0
50,4,11,26,2,0,0,0
50,4,4,53,1,1,0,1
50,4,63,59,1,0,0,0
50,4,17,32,2,0,1,0
50,4,9,61,1,1,0,1
50,4,40,29,1,0,0,0
50,4,62,64,2,0,0,0
50,4,25,35,2,0,0,0
50,4,15,49,1,0,0,1
50,4,19,38,1,1,0,1
50,4,30,24,1,0,0,0
50,4,31,33,1,0,0,1
50,4,1,55,1,1,0,1
50,4,18,50,2,0,0,0
50,4,34,10,1,0,0,0
50,4,66,23,2,0,0,1
50,4,21,13,2,0,0,1
50,4,52,51,2,0,0,1
50,4,65,37,1,0,0,0
50,4,58,41,2,0,1,1
50,4,54,2,2,0,1,1
50,4,46,16,1,0,0,0
50,4,14,27,2,0,0,0
50,4,12,60,2,0,0,0
50,4,47,22,1,1,0,0
50,4,6,39,2,0,0,0
50,4,20,5,1,0,0,0
50,4,48,28,2,0,1,1
50,4,36,7,2,0,0,1
50,4,56,42,2,0,0,1
51,1,82,6,2,0,0,1
51,1,4,35,1,0,0,1
51,1,21,60,2,0,0,0
51,1,73,65,1,0,0,0
51,1,48,10,2,0,1,1
51,1,5,15,1,1,1,1
51,1,27,80,1,1,0,1
51,1,71,34,2,0,0,1
51,1,77,78,2,0,0,0
51,1,79,70,1,0,0,0
51,1,64,72,1,0,0,1
51,1,57,25,1,0,1,0
51,1,53,47,2,0,0,1
51,1,74,31,1,0,0,0
51,1,30,36,1,1,0,1
51,1,81,22,1,0,0,0
51,1,39,42,1,0,0,1
51,1,33,56,1,0,0,1
51,1,52,12,2,0,1,1
51,1,58,24,2,0,0,1
51,1,2,68,1,1,0,1
51,1,55,41,2,0,0,1
51,1,9,51,2,0,0,0
51,1,38,50,2,0,0,0
51,1,46,23,1,1,0,0
51,1,49,17,1,0,0,0
51,1,40,3,2,0,1,1
51,1,29,20,1,1,0,0
51,1,67,69,1,1,0,1
51,1,76,63,2,0,0,1
51,1,43,59,2,0,0,0
51,1,18,19,2,0,0,0
51,1,8,61,1,0,0,1
51,1,11,1,2,0,1,1
51,1,45,75,1,0,0,1
51,1,54,37,1,1,0,0
51,1,66,28,1,0,0,0
51,1,13,83,1,1,0,1
51,1,7,62,2,0,0,0
51,1,26,44,1,0,0,1
51,1,14,16,1,1,0,1
51,2,47,33,2,1,1,1
51,2,36,2,2,1,1,1
51,2,68,55,2,0,1,1
51,2,12,16,1,1,1,1
51,2,44,37,1,1,1,0
51,2,27,15,2,1,1,1
51,2,34,28,1,1,1,0
51,2,40,21,2,1,1,1
51,2,1,38,1,1,1,1
51,2,51,41,2,1,1,1
51,2,39,64,2,0,1,0
51,2,8,7,1,1,1,0
51,2,46,6,2,1,1,1
51,2,20,26,1,1,1,1
51,2,71,69,2,0,0,1
51,2,24,59,2,1,1,0
51,2,50,45,2,1,1,1
51,2,73,4,2,1,1,1
51,2,10,29,2,1,1,0
51,2,62,67,1,1,0,1
51,2,54,9,2,1,1,1
51,2,70,32,2,1,1,1
51,2,56,74,2,0,1,0
51,2,22,23,1,1,1,1
51,2,19,52,2,1,1,0
51,2,48,25,1,1,1,0
51,2,43,31,2,1,1,1
51,2,49,35,2,1,1,1
51,2,13,18,2,1,1,0
51,2,3,5,1,1,1,1
51,2,61,57,2,1,1,1
51,2,72,14,2,0,1,1
51,2,17,30,2,1,1,0
51,2,53,66,1,1,1,1
51,2,58,60,1,1,0,1
51,2,42,63,1,1,1,1
51,2,11,65,1,1,1,1
51,3,40,32,2,0,1,1
51,3,30,36,1,0,0,1
51,3,27,23,2,0,0,1
51,3,2,22,1,1,0,1
51,3,9,19,2,0,1,0
51,3,15,44,2,0,1,0
51,3,31,41,2,0,1,0
51,3,37,42,1,1,0,1
51,3,33,47,1,0,0,1
51,3,5,13,2,0,0,0
51,3,17,28,1,0,0,1
51,3,48,43,1,0,0,0
51,3,34,49,2,0,0,0
51,3,38,35,1,1,0,0
51,3,10,45,2,0,1,0
51,3,26,46,1,1,0,1
51,3,7,21,1,1,0,1
51,3,20,16,2,0,0,1
51,3,3,11,2,1,1,0
51,3,4,24,2,0,1,0
51,3,18,25,1,0,0,1
51,3,29,39,2,0,1,0
51,3,14,1,2,1,1,1
51,3,8,6,1,1,1,0
51,4,44,3,2,0,0,1
51,4,45,43,2,0,0,1
51,4,8,57,1,1,1,1
51,4,11,26,2,1,0,0
51,4,4,53,1,1,0,1
51,4,63,59,1,0,0,0
51,4,17,32,2,0,0,0
51,4,9,61,1,1,0,1
51,4,40,29,2,0,1,1
51,4,62,64,2,0,1,0
51,4,25,35,1,0,0,1
51,4,15,49,1,1,0,1
51,4,19,38,1,1,0,1
51,4,30,24,1,0,0,0
51,4,31,33,1,0,0,1
51,4,1,55,1,1,0,1
51,4,18,50,1,1,0,1
51,4,34,10,2,0,0,1
51,4,66,23,1,0,0,0
51,4,21,13,2,0,1,1
51,4,52,51,2,0,0,1
51,4,65,37,2,0,0,1
51,4,58,41,2,0,1,1
51,4,54,2,2,0,1,1
51,4,46,16,1,0,0,0
51,4,14,27,1,1,0,1
51,4,12,60,2,0,0,0
51,4,47,22,1,1,0,0
51,4,6,39,1,0,0,1
51,4,20,5,2,0,1,1
51,4,48,28,2,0,0,1
51,4,36,7,2,0,1,1
51,4,56,42,1,0,0,0
52,1,82,6,2,0,1,1
52,1,4,35,1,1,0,1
52,1,21,60,1,0,0,1
52,1,73,65,1,0,0,0
52,1,48,10,2,0,1,1
52,1,5,15,1,1,0,1
52,1,27,80,1,1,0,1
52,1,71,34,2,0,0,1
52,1,77,78,1,0,0,1
52,1,79,70,2,0,0,1
52,1,64,72,2,1,1,0
52,1,57,25,2,0,0,1
52,1,53,47,1,1,0,0
52,1,74,31,1,0,0,0
52,1,30,36,1,1,0,1
52,1,81,22,1,0,0,0
52,1,39,42,1,0,0,1
52,1,33,56,2,0,0,0
52,1,52,12,2,1,1,1
52,1,58,24,1,0,0,0
52,1,2,68,1,1,0,1
52,1,55,41,1,0,0,0
52,1,9,51,1,1,0,1
52,1,38,50,1,1,0,1
